Row Labels,Count of address,Sum of inETH,Sum of wProfETH,avgYield,avgProf,waProf
0x956fD5Bc3d169DAa0dc663E6F1AC838888C88D43,1,1.715905979,0.747563519,0.253899078,0.435666947,0.435666947
0xd58AeCd329a4c3DE9Aa7817f152CaF3fB0452be1,1,20.63212306,8.958204733,0.021044235,0.434187248,0.434187248
0x1705a2a929C33C2a0cc66255AB8B44D67c655721,1,1.296094373,0.561553062,0.334285508,0.433265566,0.433265566
0xA14E73B2107FdCC99E3d6F83c8F1cA195901465B,1,1.504815359,0.651329261,0.287629985,0.43283002,0.43283002
0x53E10eD6E6FD883E3F338a674C7fb41551e400B9,2,90.54687721,39.18578979,0.064152594,1.087150321,0.432767987
0x60909959e185dF9Be6c30BC84e8373704A6990c5,3,8.515129142,3.68182594,0.2549566,0.561965145,0.432386389
0xb512bFB6343b09c94ab48627cAEbF63009D7CFD2,1,20.09907113,8.6845207,0.021497793,0.432085674,0.432085674
0x7985928668839eC799D8C77ea90b8567D289bF2A,1,1.545446303,0.667700832,0.279559385,0.432044019,0.432044019
0xF5ADE58B10dFE64005eF10bb9073734e82f5EDaa,1,3.76740439,1.627543173,0.114669532,0.432006497,0.432006497
0x4535CD005bE7D184A77dCCF17538F435640beBFB,1,9.894326777,4.271050016,0.043627684,0.431666561,0.431666561
0xAD194A32698F86181C8222Bd1F379086d09296F7,1,1.498710875,0.646914019,0.288012174,0.431646977,0.431646977
0x5670FC608eDa8AD17674d43104E6cA852161047A,1,10.79261401,4.654961192,0.039963432,0.431309893,0.431309893
0x63c24F164Fa69f4dB7f45F211a8e089c157B4747,1,1.24379871,0.536227463,0.346616193,0.431120774,0.431120774
0xe0116ccD3BD5e6fe8a50d81Ec7741A5c9eAf4f08,1,2.85098274,1.227885258,0.151066654,0.430688422,0.430688422
0x350E33A777d510616fbdB483D1DE3b50D1EdfCFB,2,6.356708696,2.73733323,0.575440735,0.842178572,0.430621153
0xEC7D7D930b54979b08d5BBceed51a9D238f8f995,1,1.779269044,0.765281593,0.241734158,0.430110104,0.430110104
0xFd9f8a47AD6416f475AefBAE7996550a95B7db7d,1,5.539885555,2.373950225,0.077351728,0.428519723,0.428519723
0xB3cC10496C235Fa55a24eAB4d4C3e9aCb6a84B2B,1,1.112985279,0.475649997,0.383980047,0.42736414,0.42736414
0xabd9bEAa773F05B658CcE8870C5680DC2f94af64,1,1.635762348,0.698585148,0.261083204,0.427070075,0.427070075
0xAFeA77d1FDC54999a385D8a9dd997f08D25347B6,1,1.994133058,0.850375895,0.21384676,0.426438894,0.426438894
0x8Ec3a55739f529B866Be141Ff414626723AbffF3,1,1.060427906,0.452147476,0.402084948,0.426382099,0.426382099
0x44279b3A0AAC1833F3dc0ab0484429eB3F811781,1,1.097017612,0.466492402,0.387629994,0.42523693,0.42523693
0x6eD8d64091245fc03916E426005c84d22EB2ec9C,1,1.933564694,0.821837472,0.219820669,0.425037484,0.425037484
0x0472F35c0544e1a8Df4fB98D613b5F2951311183,1,2.0439836,0.86810868,0.207787436,0.424714112,0.424714112
0x06453ca86284970DCD52C03bbF194886a552436f,1,5.364381891,2.273264018,0.078996982,0.423769982,0.423769982
0x428e1C23e01d5050B7B8F9Bc55B95A4D4DCE5eB0,1,3.933114463,1.666157572,0.107706745,0.423622955,0.423622955
0x30846fB348d10DcAb67Dc5374C17eBC518aBF516,1,1.64624176,0.696059795,0.256838025,0.422817482,0.422817482
0x62c72c74c8f8d0c94FF4E43293b3200E79e3712e,1,2.031447313,0.858188063,0.207955946,0.422451549,0.422451549
0x2d57d3f4C6175Ee84E36E48Af4FaE2e225ae1904,2,8.277328175,3.489043055,0.050309203,0.285218131,0.421518029
0xD18B8d61c160e779ceFEb61d47600061007a6130,1,1.196592997,0.502548952,0.350982496,0.419983197,0.419983197
0xeB3d4c2Fa5B1BDCC8E24d81E83c379902B915666,1,3.490944415,1.465590951,0.120261581,0.419826493,0.419826493
0xB2a679838970D6d5F8d06Bbc0D2fDdA60660d07c,1,7.137446719,2.996315611,0.058816855,0.419802169,0.419802169
0xb02f6c30bcf0d42E64712C28B007b85c199Db43f,2,33.81460882,14.18712214,0.334370191,1.755750076,0.419556003
0x3c46e16986253dF857118de55d2901f465E008AC,1,1.994416732,0.83566499,0.210087585,0.419002196,0.419002196
0x6a74903afeFC38eeD9EA15B11c808C4d684427c0,1,9.973950458,4.176273393,0.041981167,0.418718081,0.418718081
0x6116895AE7d8766bbFD2e04afD6442f52C38fbaD,1,4.287546002,1.793953605,0.097587372,0.418410346,0.418410346
0x83064E29B99076692ee89A80bA88e906DF5eB3F5,1,1.353472973,0.565356301,0.308619285,0.417707862,0.417707862
0xA4CeC28d686EE53BC80dD3d79b404CF0dCe28016,1,5.56721728,2.324076484,0.074984944,0.417457478,0.417457478
0xfAd1CB78101cf717Cf97663E681eB87291DFcBE2,2,5.19367608,2.16805687,0.021862883,0.227727855,0.41744168
0x2b60882d5f41B80d4E15727bc4cBc4F4661037d4,1,3.779703055,1.567829407,0.109744671,0.41480227,0.41480227
0x411A0B3b4DA73980ed4528eD012b82BdAaF752Ef,1,1.753184469,0.726175868,0.236258033,0.414203914,0.414203914
0x80CcB055E09cf435D5F5747170E52ec312b9388B,1,1.234454965,0.510630157,0.335085749,0.413648267,0.413648267
0x3b368E20628dFc8184a210245DD5b0b2Dd814996,1,1.296615232,0.535917867,0.31876894,0.413320663,0.413320663
0x4F87ca763ac635958093EFca9A6f2541078704B1,1,2.492954525,1.02874163,0.165530338,0.412659605,0.412659605
0x20c75587792BD5BfBe96ABb680E9fAEa5B3edd9f,1,2.562826128,1.057409715,0.160992265,0.412595183,0.412595183
0x1C55BF3A47a2D772477df349C5f411f98765b533,1,2.245551456,0.925188626,0.183478112,0.412009541,0.412009541
0xfDeEf6549F91571276fCA72BEE983179575E75Cb,1,1.6822938,0.693072625,0.244892259,0.411980728,0.411980728
0xeA07C01e7A4307151F1360D7D1647c33211951ca,1,1.395856362,0.574128201,0.29466423,0.411308941,0.411308941
0x1D3d70143B00B5162E3650551E69bB15D364ee2D,1,1.994140139,0.818938323,0.20593959,0.410672403,0.410672403
0xB40dE8Fe1d7D07615ac5948409cBAFC31bd98e54,1,1.595466762,0.654006954,0.256925283,0.40991575,0.40991575
0x3e81eA3A8a2D0B71a85468b02be83D09BFFfE476,2,4.44130251,1.819813931,0.232012405,0.440357211,0.4097478
0x44F4f44B91a050f0d5002089AC44998c4a24722f,1,1.94681028,0.796833125,0.210242309,0.409301889,0.409301889
0xdb4aB257fe7f66CFE8f3635546A973240fC5614e,1,1.699603626,0.694932027,0.240573081,0.40887888,0.40887888
0x43654B09935082B20693C041AFb413042eB92202,1,1.075614572,0.438978379,0.379428349,0.408118661,0.408118661
0xecaF855565cADb555959fC91ac94a8201B61F794,2,2.687649595,1.095321291,0.166747316,0.311564683,0.407538726
0x12DF6B56e365F42bb38A885895819a8bcDb8BFF8,1,1.014524487,0.410081997,0.398424133,0.404211039,0.404211039
0xE0CDAdc9CF9A919952Ab7538A25Fd0b3cb5Fda52,1,2.867166506,1.155603043,0.140573302,0.403047064,0.403047064
0xD76D42D6fCf9c8962f5142D06Ab4c9180891E59d,1,1.452767533,0.585425432,0.277382676,0.402972546,0.402972546
0x3aBca78520173EF3269102D862566980A7870EC4,1,1.80511891,0.724936579,0.222478671,0.401600457,0.401600457
0x9534daAF6DaB5eD9b2573026dAcd7861461251FE,1,1.017687404,0.408365505,0.394294075,0.401268114,0.401268114
0xFf8A662fAb0745A5032cCF326Fd14b235Fa88C2B,2,14.76188086,5.919928155,0.047797076,0.375231781,0.40102804
0xF3D9281fa183B74F32B96E1c5244596045f4edE8,1,1.21604739,0.487265296,0.329506875,0.400695976,0.400695976
0x289016a383133b26073589296320994Faa610013,2,12.86020614,5.14679438,0.032840102,0.262286192,0.400210877
0xA8c4accd8e5e623c6bB0DED7a8C8199C909a5E3A,1,3.490498863,1.396593719,0.114629153,0.400112928,0.400112928
0x613424E25526c1Ed7c7918735D0Ddf4B8Ba444F9,1,2.390577301,0.956132433,0.167306366,0.399958802,0.399958802
0xFC143f933BAdBEfe4E769047745cc23E02DE0E90,1,1.461106213,0.584160731,0.273633197,0.399807164,0.399807164
0xd91f945Ff7e5bc4eCc9EF852F0aD2bde367c2116,1,1.068499375,0.427082788,0.374079168,0.399703358,0.399703358
0x175789024955C56B06A618806fc13DF71d08A377,2,5.462413483,2.174672298,-0.043135022,0.141743702,0.398115651
0x40C2b785bbA5a5352787bB0B1aD28B02e75B9510,1,2.283974653,0.909131536,0.17427864,0.398047997,0.398047997
0x605F644546C8166d91288E118397b3349f251a58,1,2.318924477,0.921758606,0.171413093,0.397494017,0.397494017
0xB0354be8EDD26d154dCf10BE3c47C88Ee6150DDB,1,1.81402605,0.719749345,0.218722892,0.396769024,0.396769024
0x0BBB57DB57004F00D88a6D115689eB0B645a0f0E,1,3.582163987,1.420057773,0.110666223,0.396424557,0.396424557
0x3159C2DAB9fCE02c6FD6E4e8E6Dd32cc4937eF89,1,3.128375462,1.238574531,0.126556485,0.395916202,0.395916202
0x42dA91be491e4101F348B9a746183dAD9a6F92A2,1,5.490290831,2.171817193,0.072049765,0.395574162,0.395574162
0xeDDb57a4c4395E450283dA13AB7261d8A134B530,1,3.388914419,1.339278804,0.116613758,0.395194047,0.395194047
0xb92a4bF045227E97288C765235E09a03BB90073C,1,13.64727539,5.387764544,0.028927886,0.394786827,0.394786827
0x51C3b8E1309EF11A8dB2A499e5f1893a36454dCE,1,1.211886914,0.4764313,0.324396451,0.393131814,0.393131814
0x1182E9633e5D27B56cbf95ADF534A10060D1c1DF,2,2.986716482,1.173143437,0.301284202,0.416925996,0.39278701
0xA0179e52a3544ECde7E84E9A7075083569e3f191,1,2.553063314,1.001934003,0.153714892,0.392443853,0.392443853
0x393f88010A5535B7E33Ae8cc87beA4A56c36c2F7,1,3.743298455,1.465018752,0.104552464,0.391371078,0.391371078
0xD571D1663fcFA6ed1B1176eEAE46725F0304bFe4,1,6.287652786,2.460299376,0.062231584,0.391290591,0.391290591
0x18dcF99eB15667deb565461c581119DCe7F18458,1,1.296335161,0.507193035,0.301813512,0.391251468,0.391251468
0x6d23a014e6B583FFDE9bEb0907cc8E4F5D7553E1,1,1.693629145,0.662303974,0.230898294,0.39105608,0.39105608
0x134ABf8bFf5Dcb66A7fee8a71119646bf645f232,1,1.106474315,0.432369832,0.353160978,0.390763551,0.390763551
0x1918C175bBB4bb33E64E514350b22c8F3f7A5562,1,16.89570321,6.59697911,0.023109607,0.390453065,0.390453065
0x42d0ed91b55065fABCfB9ab3516437D01430C0E6,1,30.61292505,11.94978142,0.012751178,0.390350853,0.390350853
0xbBf7Dc92DcC1e94C8121C71D125154337F3d92Bb,1,2.46174136,0.959847201,0.15838617,0.389905787,0.389905787
0xc2FcD6C2a75c79cc107559B522DA887636186e72,1,1.165815128,0.454540525,0.334436166,0.389890742,0.389890742
0x8ef45fd3F2e4591866f1A17AafeACac61A7812c7,1,2.835690004,1.105414407,0.1374699,0.389822021,0.389822021
0xF48CAd161FE6CDb2EF51d7036775eA4D0df5077E,2,5.664115134,2.201631474,0.186480378,0.457807012,0.388698221
0x2911B98ed1ABcAB8Ee18a18b779e2335256D69F0,1,4.389689132,1.705133842,0.088489337,0.388440682,0.388440682
0xEA2b0636c66641C1a1877fb08BFa62d6AD8944f8,1,3.794257121,1.473526216,0.10235389,0.388356975,0.388356975
0x5EAC09dc8987309F53e72A761EA60b448F3224dD,1,4.666647849,1.811856696,0.083198172,0.388256572,0.388256572
0x4d9FD403CAD5d8E3416D022fd584d5384B39e4f0,1,1.021270682,0.395685737,0.379374964,0.387444528,0.387444528
0xE5682025A93D29aEaC9De5151A7AFC7483731e4B,1,1.296360148,0.501627463,0.298490121,0.386950697,0.386950697
0xc812ce8F5E3565B461e2840C9618E43260F0ACd9,1,1.544641203,0.597429347,0.250398269,0.386775483,0.386775483
0xb1C5CBD7CBC66186E82FA213f1E735d68f462Df3,1,1.300877255,0.501602132,0.296405824,0.385587595,0.385587595
0xBA9e93BcC80BE4347c404147a68cCA3BBcdbF26B,1,1.271413789,0.489329617,0.302710627,0.384870466,0.384870466
0xFf62e950370796Bc2A52928cbA093f1c45e78ccE,1,7.855061431,3.012153708,0.048817772,0.383466601,0.383466601
0x82EFc24e55F9bF1cfc044Dd06838C8F5bE3FFFb9,1,2.482693988,0.949271461,0.154008269,0.382355403,0.382355403
0xa23c6b6d479B383A421D1C3Ca58a4FA6309104eF,1,2.005217065,0.76478945,0.190203763,0.381399831,0.381399831
0x0D779D67a428457CAbEC145A0f94703D14cd496B,1,6.979550497,2.661406134,0.054633151,0.381314833,0.381314833
0xeE49f82e58A1C2B306720D0c68047CBf70C11FB5,1,1.418052455,0.54051739,0.268797409,0.381168826,0.381168826
0x6EDDf7e36B7e9525243E7617f2732A7FE30deC7D,1,2.912285194,1.109239818,0.130784913,0.380882964,0.380882964
0x649488CDacdc51DbDc7e86502714cB103387aDDF,1,1.937047169,0.737590184,0.19657792,0.380780704,0.380780704
0x5083b0C85B704AF95E19e3761fbe0C6D170F4a6a,2,36.85960208,14.03334046,0.000409429,0.190781093,0.380724144
0x1Af1bCA5D088ACC7D45229A1979449Fa174f04b4,1,1.334100036,0.507352666,0.285057948,0.380295819,0.380295819
0xF1CfC6938C60983BDbb5c3d14969F00f2ee16906,1,2.770707066,1.05334219,0.137210787,0.380170897,0.380170897
0x1D1a51D9fc3ea0a5a94E0240deb94BdD13e145E5,1,11.75634749,4.466792917,0.032318485,0.379947337,0.379947337
0x11b03346Faabd4A0c9778D2ABa744aE7C7D62B45,1,5.003012639,1.89792484,0.075825592,0.379356395,0.379356395
0xf6BB024C9DD5b3D500Cca23e2A09cBda1Cd9F0fb,1,1.08430446,0.411321775,0.349847853,0.379341588,0.379341588
0xFf7365a6b224B600867BF9fD62315c44524ab639,1,2.445525296,0.92530745,0.15471832,0.378367564,0.378367564
0x9DEae42Cac4e8dCb207DcF6AC5b27DeC7763606B,1,7.472966123,2.822929556,0.050549168,0.377752222,0.377752222
0x136a42695772f58Af914F0E0fd51Ea16DE4b6de6,1,3.666269734,1.384098954,0.102971802,0.377522401,0.377522401
0xFe202706E36F31aFBaf4b4543C2A8bBa4ddB2deE,3,5.14282132,1.941503307,0.152629296,0.311750714,0.377517161
0xbC2aF3A82B4cF9924B0Dd7230A49Fb12f6c6402a,1,19.3876399,7.314814508,0.019460475,0.377292674,0.377292674
0xA0Acc2aE14c814d97c766aE2582150c415cef1e6,1,1.775209096,0.669620344,0.212485652,0.377206463,0.377206463
0x53D776F2545A221e9B57b81ff41fE2D793f8a58C,1,3.977994612,1.49999695,0.094789885,0.37707365,0.37707365
0x47889858f1E501b88189678a618bC1AfAFf2C326,1,2.9476443,1.110530472,0.12781456,0.37675186,0.37675186
0x038A2C957a470373eA4ecf91493bCBF2b4A2ec93,1,1.412180156,0.531643871,0.266588004,0.376470288,0.376470288
0xA25ebC740218974d39Fd24BA45c2A96329a30b88,1,1.349841113,0.507455196,0.278504618,0.375936983,0.375936983
0xE1973A82C3C4E474C83f3C8A3659531C99a49Ec4,1,1.091777581,0.410391554,0.344294488,0.375893003,0.375893003
0x636a1ddA5AE24e1bb6cb472b7f3C98f458feC738,1,6.149631936,2.309040308,0.061056692,0.37547618,0.37547618
0x7e3E7cc5044f84FD813FE3d283c6Fadcf9c42C23,1,3.894048996,1.461182534,0.096361078,0.375234758,0.375234758
0xEce59074f2A430185876505716b4AD8b54b3766A,1,1.137257378,0.426457877,0.329730115,0.374988006,0.374988006
0x8525110D6420B2eDe2E325A469b552A812DDBFd0,1,1.59615292,0.598491341,0.234913988,0.374958648,0.374958648
0x8a83716acd66D9e1fb18c9b79540B72E04f80aC0,1,1.996423909,0.746873822,0.187387973,0.374105829,0.374105829
0xF5b3AF1e109932d87414c04176048B10270e055c,1,1.191104681,0.445463046,0.31398711,0.373991517,0.373991517
0xb1A9FfD0E46Bea5273A6cE2BbD86BA64A8e02aCD,1,1.505960831,0.561022077,0.247373173,0.372534309,0.372534309
0xDDc9Ba421415dAeaf56DeBe093Af41bAE002D527,1,5.538932125,2.060738724,0.067169304,0.372046213,0.372046213
0x45f542C5D2393D9D44155C6F5E9eC47c91A7cdEf,1,7.268132326,2.702871952,0.051165806,0.371879849,0.371879849
0x87015d0D102a115CEF56737E3cda7da70FAf71B4,1,1.560760592,0.579419495,0.237859511,0.371241751,0.371241751
0xB05D19aC398aB6B536f3bc23524b3295a25cd71F,1,2.222299932,0.824142386,0.166877162,0.370851105,0.370851105
0x8f5F266716a2bEbBC5CD54b63852F831D2F75aEE,1,2.017348075,0.747942466,0.183783499,0.370755288,0.370755288
0x98198144498f4be0903bABb6920eaa5797231e63,1,4.373224208,1.617864601,0.08459383,0.369947783,0.369947783
0x54664c16c3f5D0BC33bf914bC82dA9A2275f0EA2,1,31.82213442,11.75662061,0.011609777,0.369447896,0.369447896
0x8eb63353685E5c439Fa588d31461B1dE44584bC8,1,2.821342141,1.041864634,0.130887986,0.36927979,0.36927979
0x1c012b03f1c2DEa274D2eeEb566B0Eeabfe3Af1A,1,1.797641792,0.663422836,0.20529771,0.369051743,0.369051743
0x876f8bA0519F05601F6C66B0565849b1924C62c8,1,5.363227377,1.978044996,0.068767581,0.368816173,0.368816173
0x8C03a2707E5cC014596056Ca0a7990FE7e2Fb4Ba,1,1.634089424,0.602483534,0.225628286,0.368696795,0.368696795
0xe07CA0721C7A4171bb9b1B590B0F5FED5894b54B,1,1.106523846,0.407955199,0.333189201,0.368681796,0.368681796
0xd442cc44ff13A19B82C38187a5e8a5cFb4781d53,1,1.007509913,0.370934791,0.365425553,0.368169867,0.368169867
0x00290ffc9e9D19bdA7b25c6e44d8ADF55DFBf2dD,1,1.018967583,0.374943274,0.36111442,0.367963888,0.367963888
0xEeAf86E05A95261290a871Dd8cdB9470D5D3c9B7,2,25.73452979,9.46123738,-0.328837462,-0.565243712,0.367647572
0x77e9d6B0b38057f0c856C820aEB5F74c74894274,1,9.935164096,3.635259036,0.036828605,0.365898238,0.365898238
0x68CFC6222507e355D3b0a2FBba99B3E4Ab02085E,1,1.176665465,0.429748784,0.310390659,0.365225969,0.365225969
0x6D2c2D57d49B015847a4A48ebB143138a5d7A455,1,2.095277427,0.765038525,0.174261014,0.365125169,0.365125169
0x07EA23D8efb70Db2A7AEd8E77a93dD83cd12Fa53,3,9.956100696,3.635137536,0.068591539,0.278233562,0.36511659
0x0Ac3309F1E6e2526243106E6017AF5d370a6973b,1,1.082517963,0.395226837,0.337268828,0.365099565,0.365099565
0x58eAc1EEedc44D558316512D2A183BE6b4ed7091,1,11.57152857,4.215040256,0.031478952,0.36425959,0.36425959
0x954f88Fcb5c2c16DFF50f705B8DEcEDf77D1b696,1,1.821992105,0.660810081,0.199059853,0.36268548,0.36268548
0x43469718666Fbf0d76D53D1aa5E8ADaa51Aa03c5,2,3.566204946,1.291699278,0.200137847,0.35941033,0.362205565
0xAA550647AfC76d4A0df464EB310f15b330E029b8,1,1.53651183,0.556087541,0.235543622,0.361915561,0.361915561
0xa003dD9814D88722230e978dB1E618F311A86Dc3,1,3.483129732,1.260507145,0.103897718,0.361889232,0.361889232
0xfa2F1A7c8b94a75235691D15BeD0aD9c6b3E307a,1,1.497604076,0.541248877,0.241325371,0.361409859,0.361409859
0x3668b5b07EB210452e8FBe6c9691CDc38Fc54640,2,5.806128621,2.090692699,0.137542392,0.379229873,0.360083773
0xAf8A08DdAedd2378b8075f8B90CeE4b066Ae0DF7,1,1.046912342,0.375859065,0.34292914,0.359016749,0.359016749
0x843f2C19bc6df9E32B482E2F9ad6C078001088b1,1,2.146071001,0.769791237,0.167141691,0.358697935,0.358697935
0x93207b8c861Cf2B96A92C41d99DA0E9615F1A3eA,2,7.3850885,2.647489604,0.097165399,0.35863931,0.35849125
0x9E51BE7071F086d3A1fD5Dc0016177473619b237,1,8.863651348,3.156818261,0.040181325,0.356153253,0.356153253
0x21BfB5680ACf6dA7518AeB6120676a259b98703c,1,5.088006079,1.811864987,0.069989129,0.356105115,0.356105115
0xE2fd2a45793259e7e30D097B3EDD223EB4e089Eb,1,6.933291712,2.468827373,0.051358435,0.356083009,0.356083009
0x391F1795Ed696f1E6436aDC5989ded9793d4B53d,1,10.37349226,3.675640112,0.034157259,0.354330058,0.354330058
0x5c46DeeA1783f1d7e9579B963f2021AC1B5BFE7b,2,3.208338631,1.135647426,0.51412343,0.56772878,0.353967444
0xDF116D6234947aAb091C68Dd29150B35A85C6D47,1,1.079146346,0.381624641,0.327699456,0.35363567,0.35363567
0x502Cb388305a037691bfCB74DB5e62467c017924,1,1.407043999,0.495192004,0.250125671,0.351937824,0.351937824
0x354eF9A0cb7aD571E039221E0ABB505b3da69598,1,4.070447487,1.425382892,0.086029466,0.350178425,0.350178425
0x5B8149f0C8c3942724F4e404390c14d7277B5214,2,7.890132808,2.758755358,0.177747345,0.505867772,0.349646251
0xa53041950BBD0b2CFcd4c14da1df5D819A75a72A,1,1.781735248,0.621405539,0.195744143,0.348764239,0.348764239
0x98c3124B8cb1b03D1C9A7B9f261fC63b805BDFc4,1,7.538002995,2.620750026,0.046122516,0.347671662,0.347671662
0x3Aa3377aECE2A3B115EF89Fb866488a8C9d0Cccc,1,1.524116688,0.529492884,0.227941652,0.347409675,0.347409675
0xC225133a44D041A6Bea63C44CEC329393FC66a75,1,3.11346175,1.081106104,0.111527316,0.347236032,0.347236032
0xE2008Ef79a7d0D75EdAE70263384D4aC5D1A9f9A,1,3.203859412,1.111538285,0.1082873,0.346937285,0.346937285
0xb17915d7A77887e1037de3BB4041e0f7C231d995,1,1.096987668,0.379371402,0.315254358,0.345830143,0.345830143
0x60eE04321813ECe396D62596eD29Fec6E8573135,1,1.386997176,0.479532895,0.249268414,0.345734586,0.345734586
0x30e346633e166710a11F51031Ca77e5Dfe952153,2,2.418511267,0.833673248,0.45615435,0.442619205,0.344705133
0xF1479Af81176cead86A155940bb7C8D5366ED31d,1,1.059269495,0.365050173,0.325341622,0.344624456,0.344624456
0x1F7023f606F22a4a2E1Ec7996e131FBe8Ddb80c1,1,1.102732727,0.380010711,0.312503805,0.344608174,0.344608174
0x3e70c041f87c66828a8ADb1586150e7096C77220,1,1.124578586,0.38728915,0.306235625,0.344386026,0.344386026
0xa665D14D19f78dC2311f656769637BB844fD5B0b,1,1.411858523,0.485992566,0.243807615,0.344221859,0.344221859
0x5e627786B83397BECCe5Ed74FEB825fed3ad3676,1,3.297854113,1.134547949,0.104318174,0.344026118,0.344026118
0xfFC06fEf1f8C21b51cb9bDa3fBf103E770416A28,1,25.20691147,8.632079839,0.013585517,0.342448929,0.342448929
0x20288c00BFF0a616a1Ec9E7d351948F1Ef77b974,1,7.637531668,2.61087689,0.044758997,0.341848257,0.341848257
0x4b52D120e5E46729E3eD836279283C1F7E8a81c2,2,3.900924903,1.331748527,0.289996607,0.415181861,0.341393018
0x0E5B89F0c2Cccc95d7a87643546775A40d411cEC,1,1.795291809,0.61152979,0.189735029,0.340629744,0.340629744
0xe81637537b5D64d09E25C1581B3b007d01276BB9,1,1.360021339,0.463106851,0.250374307,0.3405144,0.3405144
0x5Cf4172aA3D3C8b822D20b9AbE685BA50Cd839C8,1,1.375852092,0.468383321,0.247433173,0.340431449,0.340431449
0x7BfB4D31679CD1A52a5d59ae11870d3f2d340f3f,1,1.040353075,0.353246107,0.32637424,0.339544444,0.339544444
0xE20F40A5b3d44189d12fb09Be60226F734082D86,1,2.84840853,0.96612795,0.119077605,0.339181666,0.339181666
0xb13C08d5A5e103D05dCdcaaB286D668638366bA3,1,1.496005749,0.507404929,0.226719125,0.339173114,0.339173114
0xCd5f8fa45E0cA0937F86006B9eE8fE1eEdEe5FC4,1,1.888781998,0.639997283,0.179396705,0.338841266,0.338841266
0x7b523A0C714988e5C4ACaA71198ef0b52E0FB6b0,1,1.788965674,0.605690081,0.189254601,0.338569985,0.338569985
0x866D6dB8623aaFBd44b30E6954eb882F07eC1CA7,2,4.305680733,1.454632239,0.064804896,0.219852852,0.337840246
0xA2A31bAdD47947c7DB968801D4ECd04f80B45647,1,1.19489596,0.403094093,0.282322993,0.337346603,0.337346603
0xFfb2E0018F8C59BfB866121C7C1E2A280e02dBC5,2,2.881634399,0.971819372,0.241304546,0.342188962,0.337245895
0x03E7C739706E14ef8Ab11953Ae3562f4F612B01a,1,1.202562655,0.404663483,0.279819895,0.336500956,0.336500956
0x8fF2F72133245396Bf59e063b765b989D36156eC,1,1.093754415,0.367574377,0.307259692,0.336066645,0.336066645
0xfC08DBb6F1134fcA0780C41B5EBF1AF5fcedF1cb,1,2.194467016,0.737300929,0.153104045,0.335981777,0.335981777
0xcDf3dAe8a8Bb971B91345D7A966d6c1725C4277f,1,1.198703722,0.402242948,0.279939854,0.335564945,0.335564945
0xC959D89B7d4238AAd7766916652e3cf2065d7165,2,22.17846868,7.438691564,-0.260056243,-0.160215403,0.335401496
0x3554C76DCf4c1634e5249c0A8b324842eE646D86,1,1.951442418,0.653418536,0.171585257,0.334838748,0.334838748
0xf0A04b2E7965E778e298Fe0D234d132fe28FCfd1,1,2.040876284,0.681998692,0.163738265,0.334169541,0.334169541
0x643a940BfA7E72A4734f1abFf393fFAa9ae7dE43,1,1.89489554,0.632446789,0.176138156,0.333763406,0.333763406
0x0665eccc954D6D96875EF4F4D58F779F91501F15,1,2.991549455,0.997325573,0.111440893,0.333380941,0.333380941
0x7C65f9b5Bc170d64d8a42238e57E36A9ea65391f,1,2.979000581,0.990713749,0.111636706,0.332565812,0.332565812
0xf7Db1796EE8603f3a5De43793581E038027fB9fb,1,6.443481212,2.142525622,0.051604181,0.332510572,0.332510572
0x0D2c20d369c745B5e5DA72BC1921fA4e59F7F6e3,1,1.708668911,0.568103835,0.194586132,0.332483275,0.332483275
0xFcc5c883AEb32fC31DEbDB8218Bb457Ba9741A48,1,1.015618596,0.337158382,0.326868201,0.331973423,0.331973423
0xf64C454E8d503f4274F43A6f3f0e37e62A8dB660,1,2.27898859,0.754045949,0.145182246,0.330868681,0.330868681
0xF6ecd4A5Eb283B81293D3Adc05df902169E8edf2,1,1.187246404,0.392151256,0.278209454,0.330303174,0.330303174
0x10d7a263A89e661f780E0EFF8CbE59DED312e850,1,7.028216082,2.312140291,0.046808419,0.328979682,0.328979682
0xE7f0aE7337E2bBCC329CEA5C9A3AcbaaCe36fE03,1,2.041299026,0.67122094,0.161083939,0.328820487,0.328820487
0xA21BB86c5ea3E3eD98BAA50Be086EE0Fb931843f,1,5.646923124,1.856420843,0.058217384,0.328749091,0.328749091
0xf4470F62cf0C3cB8D0D77462D18F52Ca25282Ba6,1,3.856561317,1.266692045,0.085166846,0.328451162,0.328451162
0x54f38f4E33e47BD13e7A0F46Ed7AfAD61A40BFc1,1,1.177046688,0.386265012,0.278803352,0.328164563,0.328164563
0xbC6e474a02D7FFd4C688a66E5bd7EE78E89a42cd,2,4.89367303,1.604883481,-0.32741193,-0.119539266,0.327950697
0x8F7e5c24d4663af07E996ee8deFe8d387Fdc9462,1,4.150433187,1.35856287,0.078866558,0.327330379,0.327330379
0x182FA95caA66e22E8b5184E17fDf0825d4E92A95,1,1.366093869,0.447054189,0.239551605,0.327249978,0.327249978
0x8b46c65Cea244b045E0c076b3B3E502B3AB62d25,1,7.239766493,2.363425888,0.045091312,0.326450569,0.326450569
0x555fF45572B80cB8783194F757611d3CA29DCdb1,1,35.47795734,11.578543,0.009198917,0.326358784,0.326358784
0x9F1f62daaE434D0f8dD2a6B60318a55C5eB8727C,2,8.661739108,2.824763233,0.071684884,0.317920779,0.326119639
0xE93012B9d91b3C8F7C81eb1A4B92AaE06698DDda,1,10.65048058,3.46934673,0.030585057,0.325745557,0.325745557
